primary_genre,title,origin,genres,director,main_character,bechdel_passed,LGBTQ,Disability,Elderly,AI,Animal,plot,kwords,popularity
Comedy,Mean Girls,['US'],['Comedy'],male,female,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"신입생 케이디 헤론은 교활한 여왕벌 레지나 조지와 그녀의 부하 그레첸, 캐런이 이끄는 엘리트 인기 걸그룹 &#39;플라스틱스&#39;의 환영을 받으며 사교계 먹이사슬의 꼭대기에 오르게 됩니다. 하지만 케이디는 레지나의 전 남자친구 에런 새뮤얼스에게 빠지는 큰 실수를 저지르면서 레지나의 표적이 됩니다. 버림받은 친구들 재니스와 데미안의 도움을 받아 그룹의 정점에 선 포식자를 쓰러뜨리려는 케이디는 가장 잔혹한 정글, 고등학교를 헤쳐나가면서도 자신에게 충실하는 법을 배워야 합니다.","['고등학교', '뮤지컬', '일리노이', '여성 우정', '괴롭힘', '연극 또는 뮤지컬 기반', '케냐', '십대 영화', '프롬', '십대 소녀', '홈스쿨링', '수학 교사', '가십', '개입', '파벌', '예전 절친', '십대 코미디', '영화 기반', '공개적인 굴욕', '크레딧 후 스팅어', '여성 감독', '십대 로맨스', '고등학교 라이벌 관계', '십대 생활', '조종하는 친구', '수학 천재', '분리', '뮤지컬 코미디', '여성 괴롭힘꾼', '멍청한 금발', '고등학교 로맨스']",6.9257
Drama,I Saw the TV Glow,['US'],"['Drama', 'Horror']",unknown,male,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"십 대 소년 오웬은 교외 생활을 겨우 헤쳐나가려던 중, 반 친구 매디가 신비로운 TV 프로그램을 소개한다. 바로 그들이 사는 지하에 있는 초자연적인 세계를 보여주는 프로그램이다. 희미한 TV 화면 속에서 오웬의 현실 인식은 깨지기 시작한다.","['고등학교', '우정', '현실감 상실', '성', '정체성', '집착', '초현실주의', '천식', '파자마 파티', '향수', '생매장', '교외', '성장', '외로움', '아케이드', 'VHS', '영화 속 TV 쇼', '죄책감', 'LGBT', 'LGBT 청소년', '천체투영관', '가출', '성별 불쾌감', '실존주의', '신비로운', '1990년대', '억압', '도피주의', '잠재의식', '2000년대', '2010년대', '게이 테마', '퀴어 호러', '영화관', '바', '독립 영화', '바디 호러', '친밀한', '십대', '임계적 [우주], '논바이너리 감독', '대담한', '경외감에 찬', '진지한', '우울한', '강력한']",10.9864
Animation,"Robotia, la película","['AR', 'ES']","['Animation', 'Adventure']",unknown,unknown,,FALSE,FALSE,FALSE,TRUE,FALSE,,"['우정', '축구', '로봇']",8.3209
Horror,MadS,['FR'],"['Horror', 'Thriller']",male,female,,FALSE,FALSE,FALSE,FALSE,FALSE,"한 십 대 소년이 파티를 하러 가기 전, 새로운 약물을 테스트하기 위해 마약상에게 들른다. 집으로 가는 길에 다친 여자를 태우고, 그날 밤은 초현실적인 분위기로 바뀐다.","['마약', '진짜', '십대', '강렬한']",8.3972
Drama,Queer,['US'],"['Drama', 'Romance']",male,male,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1950년. 멕시코시티에 거주하는 미국인 윌리엄 리는 소규모 미국인 공동체의 다른 구성원들과 몇 차례 만나는 것을 제외하고는 거의 혼자 지내는 시간을 보냈다. 전직 군인 출신으로 멕시코시티에 새로 온 유진 앨러튼과의 만남은 그에게 마침내 누군가와 친밀한 관계를 맺을 수 있을지도 모른다는 희망을 처음으로 안겨주었다.,"['멕시코시티, 멕시코', '소설 또는 책 기반', '성', '텔레파시', '마약 중독', '에로티시즘', '초현실주의', '중독', '마약 사용', '외로움', '정글', '시대극', '욕망', '관능', '환각제', 'LGBT', '등장인물 연구', '양성애자 남성', '헤로인 중독', '1950년대', '환각제', '게이 주제', '자기 파괴성', '게이 관계', '동성애적', '술집', '나이 차이 관계', '로맨스 드라마', '퀴어 외로움']",8.96
Action,Take Cover,['US'],"['Action', 'Thriller']",male,male,,FALSE,FALSE,FALSE,FALSE,FALSE,"완전히 지쳐버린 전문 저격수가 치명적인 경쟁자에 의해 전면 유리로 된 펜트하우스에 갇히게 되었고, 그와 살인범 사이에 엄폐물이 거의 없는 상황에서 살아남고 탈출할 방법을 찾아야 합니다.","['시퀄', 'US 네이비씰']",8.4585
Action,Classified,['US'],"['Action', 'Thriller']",male,male,,FALSE,FALSE,FALSE,FALSE,FALSE,"20년 넘게 현장에서 홀로 활동해 온 CIA 암살자는 신문의 &quot;구인&quot; 란을 통해 정보기관으로부터 명령을 받습니다. 오랫동안 연락이 끊겼던 그의 딸이자 현재 영국 MI6 분석가인 그녀는 그를 찾아 충격적인 소식을 전합니다. 그의 CIA 상관은 이미 수년 전에 사망했고, MI6는 이미 오래전에 폐쇄된 상태였습니다. 두 사람은 그가 누구의 명령을 수행했는지 알아내기 위해 함께 나섭니다.","['히트맨', 'MI6', '잃어버린 딸', 'CIA 요원']",7.5347
Comedy,The Best Christmas Pageant Ever,['US'],"['Comedy', 'Drama', 'Family']",male,female,,FALSE,FALSE,FALSE,FALSE,FALSE,"허드먼 아이들은 세계 역사상 최악의 아이들임이 틀림없습니다. 그들은 거짓말하고, 도둑질하고, 속이고, 괴롭히고, 작은 마을을 공포에 떨게 합니다. 하지만 이번 크리스마스에는 지역 교회 행사를 장악하고 있습니다. 그리고 그들은 자신도 모르게 충격에 빠진 작은 마을 사람들에게 크리스마스의 진정한 의미를 가르쳐 줄지도 모릅니다.","['소설이나 책을 원작으로 함', '휴일', '괴롭힘', '불안한 가정', '성장', '청소년 비행', '아동 도서를 원작으로 함', '신에 대한 믿음', '공동체 정신', '드라마코미디', '크리스마스', '지역사회 극장', '크리스마스 미인 대회', '독립 영화', '가족 코미디', '숭배']",6.777
Family,Harold and the Purple Crayon,['US'],"['Family', 'Comedy', 'Adventure', 'Fantasy']",male,male,,FALSE,FALSE,FALSE,FALSE,FALSE,책 속 모험심 넘치는 해럴드는 그림만 그려도 무엇이든 살아 움직이는 것처럼 만들 수 있습니다. 어른이 된 해럴드는 책 속의 그림을 현실 세계로 옮겨오면서 현실 세계에 대해 배울 것이 많다는 것을 깨닫습니다.,"[""어린이 책 원작"", '실사와 애니메이션', '크레파스', '상상', '무스']",10.0785
Drama,Kalki 2898-AD,['IN'],"['Drama', 'Action', 'Fantasy', 'Science Fiction']",male,male,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"서기 2898년, 쿠룩셰트라 전쟁 이후 약 6000년 후, 아슈와타마는 디스토피아 세계에서 희망의 징조에 맞춰 구원을 위한 마지막 전투를 준비하고, 재치 있고 이기적인 현상금 사냥꾼 바이라바는 위험한 삶에 지쳐 그 과정에서 장애물이 됩니다.","['반란', '사원', '디스토피아', '악당', '사막', '종교적 조각상', '미래 사회', '탐험', '제국주의', '영웅', '고대 사원', '인도 민속', '악의 제국', '판타지', '인도 신들', '마하바라타']",9.9698
Comedy,Hit Man,['US'],"['Comedy', 'Romance', 'Crime']",male,male,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,온화한 성격의 교수가 경찰의 함정 수사에서 가짜 살인범으로 일하다가 잠재 고객을 사랑하게 되면서 일련의 문제가 연쇄적으로 발생합니다.,"['히트맨', '정체성', '교수', '루이지애나주 뉴올리언스', '로맨틱 코미디', '변장', '스크루볼 코미디', '잠입 수사', '스팅 작전', '잡지, 신문 또는 기사 기반', '페르소나', '부업']",10.3814
Science Fiction,Badland Hunters,['KR'],"['Science Fiction', 'Action']",male,male,,FALSE,FALSE,FALSE,FALSE,FALSE,"치명적인 지진으로 서울이 무법천지로 전락한 후, 두려움을 모르는 사냥꾼이 미친 의사에게 납치된 청소년을 구하기 위해 행동에 나선다.","['종말 이후의 미래', '지진', '황무지', '웹툰 또는 웹코믹 기반', '대한민국 서울']",7.8692
Animation,Megamind vs. the Doom Syndicate,['US'],"['Animation', 'Comedy', 'Science Fiction']",male,male,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"메가마인드의 옛 악당 팀, 둠 신디케이트가 돌아왔습니다. 새롭게 등극한 푸른 영웅은 이제 친구들(록샌, 올첨, 케이코)을 모아 옛 악당 팀원들이 메트로 시티를 달로 발사하는 것을 막을 때까지 악랄한 모습을 유지해야 합니다.","['속편', '크레딧 후 스팅어', '저비용', '저예산', '터무니없는', '당혹스러운', '조롱하는']",8.5783
Action,Under Paris,['FR'],"['Action', 'Horror']",male,female,,FALSE,FALSE,FALSE,FALSE,FALSE,파리를 국제적인 대학살로부터 구하기 위해 슬픔에 잠긴 한 과학자는 센 강에 거대한 상어가 나타나면서 자신의 비극적인 과거와 마주하게 됩니다.,"['파리, 프랑스', '지하 묘지', '트라이애슬론', '상어', '환경 변화', '소나']",8.5771
Crime,Rebel Ridge,['US'],"['Crime', 'Action', 'Thriller', 'Drama']",male,male,,FALSE,FALSE,FALSE,FALSE,FALSE,전직 해병대원이 사촌의 보석금을 내기 위해 필요한 돈가방을 지방 법 집행 기관이 부당하게 압수하면서 작은 마을의 부패에 맞서게 됩니다.,"['작은 마을', '경찰서장', '루이지애나', '돈', '경찰 부패', '전직 해병대원', '동의하는', '단호한']",7.484
Action,The Price of Money: A Largo Winch Adventure,"['BE', 'FR', 'US']","['Action', 'Adventure', 'Thriller']",male,male,,FALSE,FALSE,FALSE,FALSE,FALSE,아들의 납치에 큰 충격을 받은 라르고 윈치는 자신의 파산에 책임이 있는 사람들을 찾으면 아들을 다시 만날 수 있을지도 모른다는 생각을 합니다.,"['납치', '후속작']",7.2233
Action,Dominique,['US'],"['Action', 'Thriller']",male,female,,FALSE,FALSE,FALSE,FALSE,FALSE,"숙련된 암살자 도미니크는 남미에서 새로운 삶을 시작하기 위해 고통스러운 과거를 피해 달아납니다. 하지만 곧 폭력과 부패가 만연한 마을에 발을 들이게 됩니다. 경찰과 마피아의 잔혹한 공격에 직면한 도미니크는 자신을 보호할 것인지, 아니면 자신을 데려간 무고한 가족을 보호할 것인지 결정해야 합니다.","['암살자', '탈출', '경찰', '콜롬비아', '행동', '대담한', '열정적인']",7.6669
War,Number 24,['NO'],"['War', 'History', 'Drama']",male,male,,FALSE,FALSE,FALSE,FALSE,FALSE,"2차 세계대전 직전, 한 젊은 노르웨이인이 나치에 저항하고자 하는 의지를 보이며 그의 미래와 그의 나라의 미래에 대한 새로운 방향을 정하게 됩니다.","['제2차 세계대전', '노르웨이', '절제된']",7.8604
Action,Cash Out,['US'],"['Action', 'Thriller']",male,male,,FALSE,FALSE,TRUE,FALSE,FALSE,"범죄 천재 메이슨은 일생일대의 비극을 맞이하려던 참에 그의 연인이자 핵심 조직원인 데커가 팀을 무너뜨리고 자신이 인터폴 비밀 요원임을 폭로합니다. 상심한 메이슨은 탈출하여 범죄의 세계에서 은퇴하지만, 동생 숀은 홀로 거대 은행 강도 사건에 뛰어듭니다. 메이슨은 어쩔 수 없이 그를 구하러 가야 하고, 인터폴은 데커를 불러들여 그를 불안하게 만들려 합니다. SWAT 팀이 은행을 습격하기 전에, 메이슨은 모든 수단을 동원하여 상금과 함께 인생의 사랑을 쟁취해야 합니다.","['경찰', '갱스터', 'FBI', '은행 강도', '은행 강도 사건', '인질']",7.7021
Drama,Nickel Boys,['US'],['Drama'],male,male,,FALSE,FALSE,TRUE,FALSE,FALSE,플로리다의 교정 학교에서 함께 끔찍한 시련을 겪는 두 명의 흑인 청소년 사이의 강렬한 우정을 연대기적으로 기록한 작품입니다.,"['플로리다', '뉴욕시', '성적 학대', '소설 또는 책 기반', '악어', '남성 우정', '인종 분리', '마틴 루터 킹', '실화 기반', '인종차별', '교화소', '잘못된 유죄 판결', '역사극', '학대', '흑인 청소년', '1960년대', '권투', '복잡한', '아프리카계 미국인 역사', '도난당한 차', '아프리카계 미국인', '할머니와 손자의 관계', '내성적인', '시민권 운동', '미국 역사', '실험적 영화', '친밀한', '권투 경기', '탈라해시', '대담한', '대담한']",9.2073
Action,Kill 'em All 2,['US'],"['Action', 'Crime', 'Thriller']",male,male,,FALSE,FALSE,FALSE,FALSE,FALSE,필립과 수잔은 스파이 활동을 그만두고 세상과 단절된 채 평화롭게 살아갑니다. 하지만 전편에서 그들이 목표로 삼았던 블라드의 복수심에 불타는 형 블라드에게 발각되기 전까지는 말입니다.,"['모두 2명 죽여', '모두 2명 죽여', '모두 2명 죽여', '모두 2명 죽여']",7.4756
Action,Officer Black Belt,['KR'],"['Action', 'Comedy', 'Crime']",male,male,,FALSE,FALSE,FALSE,FALSE,FALSE,도움이 필요한 사람을 그냥 지나칠 수 없는 재능 있는 무술가가 보호관찰관과 힘을 합쳐 무술감독관으로서 범죄와 싸우고 범죄를 예방합니다.,"['무술', '경찰관', '극적인', '재미있는']",7.8924
Action,Arena Wars,['US'],"['Action', 'Science Fiction', 'Thriller', 'Comedy', 'Horror']",male,male,,FALSE,FALSE,FALSE,FALSE,FALSE,"2045년, 유죄 판결을 받은 범죄자들은 세계 최고의 TV 중계 스포츠 이벤트인 아레나 워즈에 출전할 기회를 얻습니다. 그들은 7개의 방과 전국에서 가장 잔혹한 7명의 살인마에게서 살아남아야 합니다. 승리하면 자유를 되찾습니다.",['저예산'],7.2356
Comedy,Snack Shack,['US'],['Comedy'],male,male,,FALSE,FALSE,FALSE,FALSE,FALSE,"뗄 수 없는 절친 AJ와 무스는 집에서 만든 맥주를 팔려던 계획이 물거품이 되자 동네 수영장의 간이식당을 운영하기로 합니다. 그러던 중, 멋쟁이 인명구조대원 브룩을 만나면서 두 사람의 큰 계획과 우정이 위기에 처합니다.","['삼각관계', '도박', '남자들의 우정', '맥주', '우울함', '수영장', '성장', '괴롭힘', '짝사랑', 'VHS', '여름', '인명 구조원', '여름철 아르바이트', '반자서전적', '네브래스카', '1990년대', '옆집 여자', '십대 로맨스']",6.8167
Comedy,My Cousin the Sexologist 2,['CO'],"['Comedy', 'Drama']",unknown,female,,FALSE,FALSE,FALSE,FALSE,FALSE,"말레나와 마누엘은 6개월간 사귀고 난 뒤, 다음 단계로 넘어가 회원들이 섹스에 대해 배우는 커즌스 클럽을 만들기로 결심합니다.","['심리학', '사촌', '후속작', '사촌 관계', '성교육', '에로 코미디']",7.1544
Action,Lift,['US'],"['Action', 'Comedy', 'Crime']",male,male,,FALSE,FALSE,FALSE,FALSE,FALSE,사이러스 휘태커가 이끄는 국제 강도단이 4만 피트 상공에서 여객기로부터 5억 달러 상당의 금을 들어올리기 위해 경쟁한다.,"['금', '도둑들 갱단', '강도', '비행기 납치', '케이퍼 코미디', '테러리스트 집단', '사이버 테러리즘', '국제적 수사', '비행기', '미술품 강도', '금 강도', '흥분']",7.5109
Action,The Prosecutor,"['CN', 'HK']","['Action', 'Drama', 'Crime', 'Thriller']",male,male,,FALSE,FALSE,FALSE,FALSE,FALSE,가난한 청년이 사기를 당해 마약 밀매 혐의로 억울하게 기소됩니다. 전직 검사가 사건을 수사하고 부패한 변호사 집단의 계략을 밝혀내며 악의 세력의 방해에도 불구하고 정의를 회복합니다.,"['마약 밀매', '실화 기반', '잘못된 유죄 판결', '정치적 부패']",7.4962
Animation,10 Lives,['GB'],"['Animation', 'Comedy', 'Family', 'Fantasy']",male,male,,FALSE,FALSE,FALSE,FALSE,TRUE,사랑스럽고 다정한 학생 로즈에게 구조되어 사랑을 받은 한 고양이는 자신에게 주어진 행운을 당연하게 여깁니다. 하지만 아홉 번째 목숨을 잃자 운명이 그를 변화의 여정으로 이끕니다.,"['고양이', '말하는 동물', '동물']",7.8406
Action,Ferry 2,['BE'],"['Action', 'Drama', 'Crime', 'Thriller']",unknown,male,,FALSE,FALSE,FALSE,FALSE,FALSE,마약 제국을 잃은 페리 보우만은 브라반트의 범죄 세계에서 벗어나 어느 정도 평화를 찾았습니다. 하지만 그의 과거가 그를 따라잡을 때까지는 말입니다.,"['속편', '양심', 'TV 시리즈 기반']",9.4683
